,510020.SH,510150.SH,510190.SH,510130.SH,510050.SH,510060.SH,510110.SH,510170.SH,510180.SH,510880.SH,510010.SH,510090.SH,510030.SH,510070.SH,510160.SH
2015-08-21,0.938963963964,1.22606814494,1.12264150943,1.11009966256,0.871300112402,0.942669329339,0.80722972973,1.04844740693,0.95509255172,1.07850133809,0.925304753334,0.935168793114,0.939647168059,1.1872909699,1.05538553407
2015-08-24,0.853941441441,1.11880295655,1.02190026954,1.01522404457,0.790130064765,0.861124979198,0.734864864865,0.956592423996,0.869691886643,0.978838338785,0.844228094576,0.850680666626,0.859152917649,1.08602317804,0.959169963425
2015-08-25,0.800563063063,1.04597079502,0.946428571429,0.93855450051,0.735722314403,0.7951406224,0.687094594595,0.864900016258,0.807568935582,0.898800674001,0.783195614825,0.790000610463,0.804442539819,1.01267791864,0.880644920505
2015-08-26,0.806756756757,1.04506940689,0.940616576819,0.914305893432,0.746453995611,0.790896987852,0.704459459459,0.825069094456,0.806097525088,0.897660818713,0.781395729363,0.799157560588,0.824441111349,1.00396671074,0.864297977159
2015-08-27,0.861711711712,1.10248783126,0.994777628032,0.956682099976,0.803912647862,0.844732900649,0.754324324324,0.861323362055,0.858362025838,0.954306670631,0.831465270392,0.857762041389,0.881651310621,1.05195613285,0.915503470926
2015-08-28,0.894031531532,1.15026140256,1.04388477089,1.00886761359,0.828426912166,0.879181228158,0.771689189189,0.922776784263,0.89267531856,1.00074338388,0.863372330852,0.888407301142,0.904435397472,1.09201213347,0.965290736732
2015-08-31,0.912162162162,1.13448711015,1.03512466307,1.0005493212,0.847561954718,0.89607255783,0.783648648649,0.906194114778,0.902062917513,0.99732381802,0.874335269574,0.896526463586,0.925648167988,1.08998988878,0.978278719116
2015-09-01,0.911261261261,1.09915269515,1.0241745283,0.987679510319,0.854841299577,0.901231486104,0.796959459459,0.896114452934,0.902357199612,0.992417484389,0.878834983228,0.896770648923,0.939861438469,1.07801197791,0.984399492424
2015-09-02,0.913063063063,1.09951325041,1.03091307278,0.981087655968,0.860193759032,0.904892661008,0.800743243243,0.869939847179,0.903446043377,1.00337000694,0.881616624397,0.901288077651,0.947218055853,1.08135645952,0.987758453385
2015-09-07,0.87759009009,1.08076437714,1.00025269542,0.963587852154,0.81847133758,0.864619737061,0.76277027027,0.862786538774,0.870074453371,0.970561998216,0.847009735744,0.863744582138,0.900221412756,1.04728941433,0.949317011271
